time_s,path_x_m,path_y_m,path_z_m,alpha_rad,beta_rad,gamma_rad,alpha_dot,beta_dot,gamma_dot,potential,min_hard_proximity
9.619999999999983,0.9620000000000001,0.0,0.0,0.01903627849089211,-0.5825421953491072,0.37298685773911705,0.011244886591250931,-0.05625814002465683,0.09163283077123448,0.12523450689074905,0.718565901517552
9.652499999999982,0.96525,0.0,0.0,0.019392968944560728,-0.5843388121125223,0.3759365841701729,0.010705593406459194,-0.054300409378235465,0.08989028609962997,0.1262554112084187,0.709987688355374
9.684999999999983,0.9685000000000001,0.0,0.0,0.0197321680160634,-0.5860715655708226,0.378829840498158,0.01016868734723276,-0.05232823646317512,0.08815825628589936,0.12727322191417859,0.7017144000139316
9.717499999999983,0.9717500000000001,0.0,0.0,0.02005397109731759,-0.5877400000017923,0.3816670152098405,0.009635232854880625,-0.05034244527422278,0.08643953327547994,0.12828510906623522,0.6937482124065256
9.749999999999982,0.9750000000000001,0.0,0.0,0.020358505213863686,-0.589343685129301,0.38444857954686334,0.009106115764664736,-0.048343784815303735,0.08473642759357783,0.12928843358529,0.6860911799503464
9.782499999999981,0.9782500000000001,0.0,0.0,0.020645923563003585,-0.5908822143529783,0.38717507279887464,0.008582064169806126,-0.04633296939877154,0.08305082544791369,0.13028070133022904,0.6787452440191593
9.81499999999998,0.9815,0.0,0.0,0.02091640070690181,-0.5923552042159477,0.38984708938393303,0.008063667854334426,-0.04431071454837661,0.08138424160641987,0.13125952589635595,0.6717122354846843
9.84749999999998,0.9847500000000001,0.0,0.0,0.021170128373485617,-0.5937622949691427,0.39246526757871614,0.007551396259826457,-0.04227776859315979,0.07973786805125849,0.13222259978996967,0.6649938720221877
9.879999999999981,0.9880000000000001,0.0,0.0,0.021407311817301943,-0.5951031520936396,0.395030279762091,0.007045614978071402,-0.04023494004386374,0.07811261846854609,0.13316767348961212,0.6585917508418776
9.91249999999998,0.9912500000000001,0.0,0.0,0.021628166692581465,-0.5963774686454453,0.3975428240382609,0.006546600782352623,-0.0381831208445526,0.07650916867513792,0.13409254180001082,0.6525073374933669
9.944999999999979,0.9945,0.0,0.0,0.02183291639143868,-0.5975849682901943,0.4000036171095024,0.006054555225698683,-0.03612330559253994,0.07492799311337711,0.13499503682968855,0.6467419513760616
9.97749999999998,0.9977500000000001,0.0,0.0,0.022021789801259347,-0.5987254088982598,0.40241338827311157,0.005569616846264022,-0.034056606821607674,0.07336939756488763,0.13587302686992722,0.6412967485737711
10.00999999999998,1.0010000000000001,0.0,0.0,0.02219501943678309,-0.5997985865739405,0.4047728744223228,0.0050918720288876595,-0.0319842664484392,0.07183354824787454,0.13672442041592534,0.6361727026167574
10.042499999999979,1.00425,0.0,0.0,0.02235283990409866,-0.6008043399957688,0.4070828159364585,0.004621364578706099,-0.029907663491262445,0.07032049747110346,0.1375471745470718,0.6313705837582906
